playlist_name,playlist_id,title,video_id,date,length,nview,nlike,ndislike
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Sticking to the Basics! (Terran Tutorial),DKOX-eRmtJY,2016.4.5,693,30143,985,5
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Easy Protoss vs Terran All-In Build Order! (Protoss Guide),OnBQz4z1qEI,2016.3.11,518,33317,741,11
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Safe Zerg vs Zerg Tutorial! (LotV Guide),-Hqgyx6z-6E,2016.3.3,1200,28354,718,5
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Playing Defensive in Zerg vs Zerg!,ioCl8iYqG0Q,2016.1.24,708,36515,903,10
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Zerg vs Protoss Unit Compositions & Tech Switches!,cLtcsIGEXAw,2016.1.8,1056,42515,1570,11
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Solar's Zerg versus Terran Build Order! (Tutorial),SUOhXtYRl0o,2015.12.2,787,77865,1862,27
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void Zerg vs Zerg Build Order! (Tutorial),zL4rSOcj5xg,2015.9.21,662,49344,774,11
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Comebacks & Muta Ling Bane Micro! (Tutorial),8Rk0D7a8r9M,2015.8.17,1147,29784,614,3
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Safe Zerg vs Terran Build Order! (Guide),BuSs9hHH7aU,2015.8.5,713,31055,842,3
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: How-to Improve & Efficiently Practice! (Guide),QB7axvdu9xo,2015.6.22,896,47827,1142,6
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Liberator Spotlight! (4K),nYmSbbUpYTA,2015.5.28,494,108098,1170,51
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Zerg Build Order! (Guide),_jR-ZNtaNmI,2015.5.27,738,79644,871,18
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: How-To Defend Cannon Rushes! (Guide),ri5KCdEdyMg,2015.3.23,455,26304,497,9
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: AGGRESSIVE Zerg Build Order! (Guide),jbT7bDvBjcA,2015.3.16,470,45010,587,6
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: EASY Protoss vs Protoss Build Order! (Guide),lDyU9cGppo8,2015.3.13,489,27433,314,9
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: How-to Baneling Bust INTELLIGENTLY! (Guide),qaShuxrNZtg,2015.3.12,395,24716,719,5
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: EASY Terran Build Order! (Guide),1haIHmlSusA,2015.3.9,441,130153,1794,31
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: The Zerg Priority List! (Guide),O3aGlfvQiqo,2015.2.16,477,42888,732,9
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Zerg versus Terran ALL-IN Build Order!,ZJhG9sEEQds,2014.7.26,332,34022,625,18
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Zerg versus Zerg ALL-IN Build Order (StarCraft 2: Heart of the Swarm),QBZHdSGRebA,2014.6.25,457,19662,425,10
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: GASLESS Zerg versus Zerg Build Order EXPLAINED!,OLpOrsJT96U,2014.5.31,609,43516,663,7
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: EASY Zerg versus Terran Build Order EXPLAINED!,ZOMj6X5_eHw,2014.5.11,724,44963,808,13
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2 Build Order: Life's Aggressive Zerg versus Zerg (Heart of the Swarm),RqHOY3cyIdU,2014.2.6,401,20749,714,2
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2 Build Order: Scarlett's Hydralisk Queen Nydus Zerg vs Protoss (Guide & Tutorial),0-RWqNxCMsc,2014.1.28,387,23787,855,6
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: EASY Protoss Build Order For New Players! (In Depth!),j5u3cYoDidg,2014.1.13,456,203524,2873,37
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: EASY Zerg Build Order! (In Depth!),ScyK_2okKZE,2014.1.6,634,305622,5245,84
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Zerg versus Zerg Build Order & Timing Attack (Commentary & Analysis),kTdDCVhl18Q,2013.11.20,332,21811,244,2
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Easy Terran Build Order Versus Protoss (Guide / Tutorial / How-To),GYI4EANKDCU,2013.11.17,386,82088,1729,25
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Jaedongs Zerg versus Terran Build Order (Guide & How-to),P7rD6Ntv3Eo,2013.10.21,369,45224,731,12
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Zerg versus Zerg Build Order: 10 Pool Banelings (StarCraft 2 Guide / Tutorial / How-To),IfNhxNVRNLY,2013.9.7,365,17123,364,4
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Scarlett's Zerg versus Terran Build Order (StarCraft 2 Heart of the Swarm),HUP_-sBI700,2013.8.26,374,29410,865,7
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Jaedongs Gasless Zerg versus Zerg Build Order (StarCraft 2 Heart of the Swarm),5BvcPTUsJCg,2013.7.26,494,20413,344,6
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,COMPLETE Zerg versus Protoss Build Order - 3 Hatchery Build -  StarCraft 2 Heart of the Swarm,4dFMm-FM2Sw,2013.7.21,584,39254,838,6
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Zerg Build Order - RorO's Roach Baneling Timing Push Versus Terran (StarCraft 2 Heart of the Swarm),sq7Yj3kSm5Y,2013.6.8,293,16794,391,4
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Zerg Build Order versus Terran - Roach Baneling Timing Push (StarCraft 2 Heart of the Swarm),bgc7tgPN3lg,2013.5.26,321,33189,524,4
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Protoss Build Order versus Zerg (StarCraft 2: Heart of the Swarm),brNjC6PCB5o,2013.5.21,438,68058,752,19
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2 Heart of the Swarm Zerg Build Order - Leenocks Zergling Ultralisk Queen Strategy,Pr5Ov16LX5A,2013.5.4,435,23212,372,8
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Heart of the Swarm Zerg Build Order - Zerg versus Protoss (StarCraft 2),Y_qojdNLCQw,2013.4.20,297,14677,213,7
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Zerg versus Zerg All In Build Order - Heart of the Swarm Build Order for StarCraft II,2HU1_eYJTgA,2013.3.30,518,13149,294,6
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Zerg Early Game Mentality & Zerg Build Orders,WRk8luOR8Jk,2013.3.21,325,14733,201,5
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Heart of the Swarm Zerg Build Order - ST.Life's Zerg versus Terran - StarCraft II Study,tlZR2UTYKNo,2013.3.18,416,58617,604,18
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,How to practise Zerg Macro vs Protoss - StarCraft II Study,_q9ai0jvS8M,2013.2.28,531,23386,553,2
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Zerg versus Protoss Early Game - StarCraft II Study,x3V1KPQ6RVY,2013.2.22,488,12607,261,1
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,Heart of the Swarm Build Order - LiquidTLO's Zerg versus Terran - StarCraft II Study,K0JKzFngD4M,2013.2.15,253,23967,450,9
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,EG.IdrA's Heart of the Swarm Zerg versus Zerg Build Order - StarCraft II Study,W0kiHm5b77E,2013.2.10,568,29255,321,11
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Zerg vs Protoss Macro Explained! (Zerg Coaching),B-CWj8ogdwk,2016.6.18,6370,12596,221,6
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Legacy of the Void - Drone & Unit Timings in Zerg vs Terran! (Gold League Coaching),wokN1DsHBuk,2016.5.15,5453,16309,230,0
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Zerg Coaching - High Gold/Platinum League Zerg vs Terran!,KbZJjmIIgsY,2016.4.23,5117,13363,180,4
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Legacy of the Void - Macro Zerg vs Protoss Coaching!,4wSOjLZlNuU,2016.4.6,4673,17905,227,14
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Legacy of the Void - Macro Zerg vs Terran Coaching in Gold League!,EXl9dQj1aBo,2016.3.28,5681,15991,257,2
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: Zerg vs Protoss in Gold League!,RPG5yyWKjuo,2016.2.14,5564,15440,219,3
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: Zerg vs Zerg in Gold League!,zB3H41xA2d4,2016.2.7,6341,13756,225,5
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Legacy of the Void - Diamond League Coaching!,UIiwnf7h3jE,2016.1.18,7129,15728,233,8
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Neuro Coaches Lowko!,xGHyGrNNQN0,2016.1.11,4076,37905,571,8
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: Zerg vs Terran in Gold League!,Yo6RXXfCzoc,2016.1.3,5470,30676,387,8
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Legacy of the Void - Silver League Zerg Coaching!,zYJNV0R3sts,2015.11.24,5636,32373,432,12
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Legacy of the Void - Platinum League Zerg vs Protoss Coaching!,qOD65O8JgNM,2015.11.1,4639,30726,348,10
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Heart of the Swarm - Zerg vs Zerg Coaching Session!,LKeLk_vsQ1E,2015.9.28,6056,10698,146,0
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: Safe Macro Zerg vs Zerg Build Order & Gameplay!,x-VA3loo9Ec,2015.8.18,5507,11365,148,0
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: Viper Control & Timing Attacks! (Gold League),ac_qC5lJtB8,2015.8.13,5118,9200,122,1
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,"StarCraft 2 Coaching: Zerg Macro, Scouting & Viper Micro! (Full Session)",Gf8chIUuhmk,2015.7.28,6753,14353,190,1
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Early & Mid Game Zerg versus Zerg Coaching Session!,Ywtj0DTWopA,2015.6.30,5793,7272,116,2
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Working on Zerg Micro & Macro! (SILVER League Coaching),QZBXywG2Q5c,2015.6.20,5741,15964,186,2
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: GOLD League Zerg versus Terran Coaching!,hGZQ3wxNPwk,2015.6.16,5321,7335,88,3
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Zerg vs Protoss Scouting Secrets - Diamond League Coaching! (Full Session),E4XS3taGotA,2015.6.1,6413,9306,93,4
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Roach Hydralisk vs Terran! (Platinum League Coaching),mjvQkBZKMO4,2015.5.29,7114,10824,109,2
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Zerg versus Protoss Engagements! (Gold League Coaching),IsPs5P7SZ8w,2015.5.19,7350,7399,90,1
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Muta Ling Bane! (Diamond League Coaching),u3BZzCFtpTo,2015.5.15,7428,10671,117,4
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,"StarCraft 2: Macro, Build Orders & Timing Attacks! (Silver League Coaching)",YPkysP2Vs4A,2015.5.10,5712,11608,230,1
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Roach Hydra Zerg Coaching! (StarCraft 2 Coaching),JOtVfHyOYH0,2015.5.1,7069,9838,107,1
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Zerg vs Zerg Coaching! Gold to Platinum League! (Full Session),W6bGqIy2WrU,2015.4.22,6211,7389,116,1
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: SILVER LEAGUE Zerg Coaching! (Full Session),I_HC4BxKzMg,2015.4.10,5374,6345,90,2
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: PLATINUM Zerg vs Zerg Coaching! (Full Session),Pa2LkHsqNRw,2015.3.24,5799,5252,80,1
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Zerg vs Terran Bio Coaching! (Full Session),N5fwd2lDmEM,2015.3.14,6949,10805,149,0
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: DIAMOND LEAGUE Zerg vs Zerg Coaching! (Full Session),3n16Vs_lmAE,2015.2.24,4956,7003,121,0
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,GOLD LEAGUE Zerg Coaching! (StarCraft 2: Heart of the Swarm),KwBmOfXa3mY,2015.2.9,6762,16942,170,1
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: STANDARD BUILD Zerg vs Protoss Coaching!,yMXvsu1xVKk,2015.1.5,6146,13951,158,4
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: GOLD LEAGUE Zerg vs Mech & Deathball Coaching!,hkfDuoivh-o,2014.12.20,4764,6711,73,3
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Zerg vs Zerg Coaching! (FULL Coaching Session),MK4vI5J6mDA,2014.12.7,6189,5075,92,2
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: GOLD League Zerg versus Terran Coaching!,HNUDg4dTohw,2014.11.25,5494,9263,137,2
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Silver League Coaching!,uZNQ866oirs,2014.10.20,4935,6376,89,0
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,DIAMOND League Zerg vs Protoss Macro Coaching (StarCraft 2),HZw1tqhk2HI,2014.10.9,4247,8049,81,0
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,Zerg vs Zerg Gasless Build Order Coaching (StarCraft 2),rU1BoXxP-HI,2014.10.2,5282,5420,71,0
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Diamond League Zerg versus Protoss Coaching!,dy8_LCFoeQw,2014.9.22,5364,7899,80,4
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: Zerg vs Zerg Coaching in Platinum League!,F9_275nlYmQ,2014.9.17,4156,4901,49,2
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: DIAMOND LEAGUE Zerg versus Protoss!,r8J2w5bm7mM,2014.9.10,5320,4716,66,0
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: Zerg versus Terran in Platinum League!,fhFiierTszU,2014.8.26,4771,8197,92,1
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: PLATINUM League Zerg vs Zerg! (Full Session),ge73TrhoSq8,2014.8.24,5996,12705,112,3
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: BRONZE Zerg Coaching! (Full Session),40W-cBAE_HQ,2014.8.15,3962,113749,940,28
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Diamond Zerg versus Protoss COACHING! (Full Session),1_4qEwXVFaE,2014.8.10,5804,14668,114,4
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: HIGH LEVEL Coaching! (Full Coaching Session),vy2KTQ4rDQ8,2014.8.3,5003,35526,205,6
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2: Silver League Zerg COACHING!,eRXVbHlu3tc,2014.7.21,4142,23518,315,8
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,How-To Zerg versus Protoss - Holding All-Ins (StarCraft 2: Heart of the Swarm),Yg6cOUscAXc,2014.6.22,4289,12028,138,3
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,Zerg Coaching Platinum League (Starcraft 2: Heart of the Swarm),3yO2nzV6G-4,2014.6.13,3842,31180,217,9
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: Zerg vs Protoss Army Compositions & Scouting (Diamond League),MdWTMXeTO0I,2014.6.4,4240,13115,137,6
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,Diamond League Coaching! Zerg versus Zerg (StarCraft 2: Heart of the Swarm),OebrdocP1BM,2014.5.23,3747,19508,205,4
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,How To Play Zerg versus Zerg! Zergling Baneling Coaching! (StarCraft 2: Heart of the Swarm),O21Sc4Ab5lY,2014.4.25,3187,8145,139,1
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,How To Play Zerg versus Protoss! Roach Hydra Viper Coaching! (StarCraft 2: Heart of the Swarm),RGLCZQh0eek,2014.5.15,3437,10086,120,7
StarCraft 2: Zerg Coaching,PLT0hfPWJS6_urOSE2nVf-R5xzuO-Xq6Go,StarCraft 2 Coaching: Zerg vs Terran Mech (Diamond League),RtSyLqIsnvA,2014.2.25,3698,42046,383,13
Chronicle: RuneScape Legends,PLT0hfPWJS6_se8532rvzX0NQJwuhZrE3X,Chronicle: RuneScape Legends - Life Steal Vanescula Deck! (Gameplay),_8FGET7FnOM,2016.6.16,1535,5320,96,12
Chronicle: RuneScape Legends,PLT0hfPWJS6_se8532rvzX0NQJwuhZrE3X,Chronicle: RuneScape Legends - First Time Dungeoneering! (Gameplay),AKX-3cxHvxE,2016.6.12,2635,7052,120,13
Chronicle: RuneScape Legends,PLT0hfPWJS6_se8532rvzX0NQJwuhZrE3X,Chronicle: RuneScape Legends - Vanescula the Vampyre! (Basic Vanescula Deck),u7vKx61FGhU,2016.6.7,1820,5627,124,12
Chronicle: RuneScape Legends,PLT0hfPWJS6_se8532rvzX0NQJwuhZrE3X,Chronicle: RuneScape Legends - Ozan the Thief Deck & Gameplay!,fN-RFLfGbpg,2016.1.16,1200,6264,87,9
Chronicle: RuneScape Legends,PLT0hfPWJS6_se8532rvzX0NQJwuhZrE3X,Chronicle: RuneScape Legends - Linza the Blacksmith Gameplay!,V2ryVyqPAz0,2016.1.7,1367,7902,111,18
Chronicle: RuneScape Legends,PLT0hfPWJS6_se8532rvzX0NQJwuhZrE3X,Chronicle: RuneScape Legends - The Raptor Gameplay! (Basic Raptor Deck),dt7TF6lXgt0,2015.12.30,1402,16953,217,14
Chronicle: RuneScape Legends,PLT0hfPWJS6_se8532rvzX0NQJwuhZrE3X,Chronicle: RuneScape Legends Introduction & First Impressions!,YJ2IuIveSIg,2015.12.21,1394,11570,222,21
StarCraft 2 Casts,PLT0hfPWJS6_tn67k5DV5D4QT0bw-W2eDx,StarCraft for Charity - Tournament Grand Finals! (Cast),3QObYNFqnVM,2016.6.6,1406,14769,474,6
StarCraft 2 Casts,PLT0hfPWJS6_tn67k5DV5D4QT0bw-W2eDx,StarCraft 2: Legacy of the Void - ACTION-PACKED Zerg vs Protoss! (Cast),yNWa_GsiXuo,2015.4.4,1123,106814,1127,51
StarCraft 2 Casts,PLT0hfPWJS6_tn67k5DV5D4QT0bw-W2eDx,StarCraft 2: Legacy of the Void - EPIC GAME! Lowko vs Nathanias (Cast),ctJ3WksE0MI,2015.4.2,1003,248606,1673,210
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley Gameplay: Humble Beginnings!,dyDld-jV2Ls,2016.2.29,2478,27136,701,17
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley Gameplay: Making Mistakes!,4GOmsyOLYe4,2016.3.2,2547,18118,397,9
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley Gameplay: In the Summertime!,UXvDZZEJUuE,2016.3.6,2603,15062,413,5
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: The Coop & Barn! (Gameplay),wK7XK2XjCAQ,2016.3.8,2609,18424,383,8
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley Gameplay: Preparing For The Second Year!,PYx0jKx4LIk,2016.3.11,2401,15898,386,5
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: Year Two Gameplay!,2IcD2erB34s,2016.3.14,2501,17887,477,11
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: A Very Lucky Day!,nDvpYv6aYyY,2016.3.17,2338,24492,454,12
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: Making Lots Of Money!,1JQCMmqxjfE,2016.3.20,2965,117638,893,181
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: Spending A Fortune! (Gameplay),0ESHglOQy6Y,2016.3.23,2648,32150,419,28
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,"Stardew Valley: Galaxy Sword, Legendary Fish & Pink Fedora!",6btSIsA3_s0,2016.3.27,2024,27770,445,6
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: Making Babies! (Gameplay),xv5ZiErO-F8,2016.4.4,1950,120880,932,144
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: Finally Back On The Farm!,PU93sEGGDcA,2016.4.17,1966,28677,629,9
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: The Quest For Iridium!,xOfyMNYVs0Y,2016.4.24,2198,18564,474,6
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley Gameplay: Decorating the Farm!,um0gz_JRjs4,2016.5.1,2128,14450,423,6
Stardew Valley,PLT0hfPWJS6_siAdkKMVPknxJdrBGXgkyx,Stardew Valley: Power Mining Iridium Ore!,nR1PBdjGmYY,2016.5.11,1776,14809,307,10
